Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_Precision,Val_Precision,Test_Precision,Train_Recall,Val_Recall,Test_Recall,Best_Epoch
1,0.9801866677394697,0.9398952302178109,0.6255952380952381,0.9817792068595927,0.9495798319327731,0.7025316455696202,0.9990916507394196,0.9861003176640727,0.6996951546015531,0.9870689655172413,0.9338842975206612,0.6306818181818182,0.976545842217484,0.9658119658119658,0.7928571428571428,92.0
2,0.9855775033189846,0.9336917562724014,0.5845238095238096,0.9860064585575888,0.9327354260089686,0.662379421221865,0.9994288685631814,0.9888594882076384,0.7189468940065639,0.9956521739130435,0.9811320754716981,0.6023391812865497,0.976545842217484,0.8888888888888888,0.7357142857142858,98.0
3,0.9906263829102466,0.9528535980148883,0.5279761904761905,0.9914529914529915,0.9568965517241379,0.6269592476489029,0.9987334629200265,0.9916752176410567,0.7318196021491888,0.9935760171306209,0.9652173913043478,0.5586592178770949,0.9893390191897654,0.9487179487179487,0.7142857142857143,96.0
4,0.9761435410548336,0.9336917562724014,0.5446428571428572,0.9786324786324786,0.9327354260089686,0.6349206349206349,0.9977219910968282,0.9861689493325699,0.7092620719459902,0.9807280513918629,0.9811320754716981,0.5714285714285714,0.976545842217484,0.8888888888888888,0.7142857142857143,99.0
5,0.9778053487730907,0.9286109064112011,0.6130952380952381,0.9783080260303688,0.9292035398230089,0.6797385620915033,0.9985814712901827,0.9866824974331732,0.7110522666011365,0.9933920704845814,0.9722222222222222,0.6265060240963856,0.9636752136752137,0.8898305084745762,0.7428571428571429,98.0
Average,0.9820678887593249,0.9377486494377406,0.5791666666666667,0.983235832306604,0.9402301550995714,0.6613059022905052,0.9987114889219276,0.9878972940557021,0.7141551978608864,0.99008345568747,0.9667176123981255,0.5979229625740838,0.9765303519034862,0.9164276401564537,0.74,
