Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_precision,Val_precision,Test_precision,Train_recall,Val_recall,Test_recall
1,1.0,0.6881313131313131,0.7626262626262627,1.0,0.6580645161290323,0.6666666666666667,1.0,0.9059026440913949,0.6998876130695753,1.0,0.9107142857142857,0.6153846153846154,1.0,0.5151515151515151,0.7272727272727273
2,0.9987373737373737,0.7601731601731602,0.7676767676767677,0.9987357774968395,0.7407407407407407,0.6736842105263158,1.0,0.9467786607124071,0.6704331045357446,1.0,0.9523809523809523,0.6274509803921569,0.9974747474747475,0.6060606060606061,0.7272727272727273
3,0.9974747474747474,0.7105339105339106,0.7487373737373737,0.9974683544303797,0.6794871794871795,0.6470588235294117,1.0,0.9005962141298184,0.621976972809972,1.0,0.9298245614035088,0.5689655172413793,0.9949494949494949,0.5353535353535354,0.75
4,0.9974747474747474,0.6870129870129871,0.7398989898989898,0.9974683544303797,0.679245283018868,0.6382978723404256,1.0,0.8920902617637844,0.6607014381151645,1.0,0.9,0.6,0.9949494949494949,0.5454545454545454,0.6818181818181818
5,0.9974747474747474,0.6946608946608948,0.7462121212121212,0.9974683544303797,0.7441860465116279,0.6422018348623854,1.0,0.8806977312420158,0.6727108504237896,1.0,0.8767123287671232,0.5384615384615384,0.9949494949494949,0.6464646464646465,0.7954545454545454
Average,0.9982323232323231,0.708102453102453,0.7530303030303029,0.9982281681575957,0.7003447531774897,0.653581881585041,1.0,0.9052131023878841,0.6651419957908492,1.0,0.9139264256531738,0.5900525302959381,0.9964646464646464,0.5696969696969697,0.7363636363636363
