0
100886
102148
106588
1070699
1099853
1118060
113107
116085
1161942
1245
1264
1288121
1302
1304
1305
1308
1309
1318
1328
1343
1351
1352
1358
1382
1512
1522
1531
1535
154046
154288
1547
1582
1584
1596
165179
1660
166486
1680
1681
1686
1689
169435
1735
1744
187327
204516
208479
214856
216816
2173
218538
2317
239935
246787
261299
28025
28026
28037
28111
28116
28117
28118
28123
291644
291645
292800
29361
29391
29466
301301
310297
310298
322095
328812
328813
328814
329854
33033
33035
33038
33039
333367
338188
341694
357276
35833
358743
360807
363265
371601
387090
387661
39483
39485
39486
39488
39490
39491
39492
39496
39777
39778
40518
40519
40520
40545
410072
411489
43675
446660
454154
454155
457412
457421
457422
45851
46124
46228
46503
46506
469610
469614
471189
47678
487173
487174
487175
52226
53345
53443
552398
562
573
61171
626929
626932
626935
626940
649756
658081
658082
658085
658086
658087
658089
658655
658657
665950
665951
674529
68892
729
74426
817
818
820
821
823
84112
84135
851
853
876
88431
901
905
