Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_Precision,Val_Precision,Test_Precision,Train_Recall,Val_Recall,Test_Recall,Best_Epoch
1,0.9925531914893617,0.9852941176470589,0.5819444444444445,0.992497320471597,0.9882352941176471,0.7243243243243244,0.9991787450663778,0.9997460073603971,0.6817153510626032,1.0,0.9767441860465116,0.5929203539823009,0.9851063829787234,1.0,0.9305555555555556,68.0
2,0.9986772486772486,0.9950980392156863,0.5972222222222222,0.9989373007438895,0.9960474308300395,0.7126436781609196,0.999995477870399,0.9998740197157894,0.78730232042611,0.9978768577494692,0.9921259842519685,0.6078431372549019,1.0,1.0,0.8611111111111112,62.0
3,0.9769109535066982,0.9586834733893557,0.5604166666666667,0.9785867237687366,0.9647058823529412,0.7049180327868853,0.9853216849102736,0.9712952499339176,0.814908124662235,0.9849137931034483,0.9534883720930233,0.581081081081081,0.9723404255319149,0.9761904761904762,0.8958333333333334,72.0
4,1.0,1.0,0.5666666666666667,1.0,1.0,0.7019498607242339,1.0,0.9999999999999999,0.6152672080943864,1.0,1.0,0.586046511627907,1.0,1.0,0.875,92.0
5,0.9883265856950068,0.96828125,0.6361111111111111,0.9892933618843683,0.9727626459143969,0.7507002801120448,0.975963672066017,0.9833727168863795,0.8253151861462764,0.9914163090128756,0.9689922480620154,0.6291079812206573,0.9871794871794872,0.9765625,0.9305555555555556,95.0
Average,0.9912935958736631,0.9814713760504201,0.5884722222222223,0.9918629413737182,0.9843502506430049,0.7189072352216817,0.9920919159826134,0.9908575987792967,0.7449016380783221,0.9948413919731586,0.9782701580907037,0.5993998130333695,0.9889252591380252,0.9905505952380953,0.898611111111111,
