Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_Precision,Val_Precision,Test_Precision,Train_Recall,Val_Recall,Test_Recall,Best_Epoch
1,0.9970530451866404,0.9885912698412699,0.6163703532671438,0.9970443349753695,0.9895470383275261,0.7225433526011561,0.9999241982528262,0.9986899378329019,0.6473370802342221,1.0,0.993006993006993,0.6127450980392157,0.9941060903732809,0.9861111111111112,0.8802816901408451,82.0
2,0.9921414538310412,0.9856115107913669,0.5864696374971138,0.9920792079207921,0.9854014598540146,0.6976744186046512,0.9991475101592324,0.9984426059187103,0.7483222671241254,1.0,1.0,0.594059405940594,0.9842829076620825,0.9712230215827338,0.8450704225352113,68.0
3,0.9980353634577603,0.974549048678033,0.560725005772339,0.9980314960629921,0.9791666666666666,0.6892655367231638,1.0,0.988633756135674,0.7509736417998372,1.0,0.9657534246575342,0.5754716981132075,0.9960707269155207,0.9929577464788732,0.8591549295774648,78.0
4,0.9818015180839188,0.9820143884892086,0.6146386515816209,0.9820717131474104,0.9816849816849816,0.7272727272727273,0.9984340985566972,0.9985503534595856,0.7270338302892545,0.9959595959595959,1.0,0.6095238095238096,0.9685658153241651,0.9640287769784173,0.9014084507042254,70.0
5,0.9940828402366864,0.9920634920634921,0.5870468713922882,0.9940476190476191,0.9930555555555556,0.695906432748538,0.9989318299763357,0.9971408759279052,0.7986278644635736,1.0,0.9930555555555556,0.595,0.9881656804733728,0.9930555555555556,0.8380281690140845,48.0
Average,0.9926228441592094,0.984565941972674,0.5930501039021012,0.9926548742308366,0.9857711404177489,0.7065324935900474,0.9992875273890183,0.9962915058549555,0.7344589367822026,0.9991919191919191,0.9903631946440166,0.5973600023233654,0.9862382441496844,0.9814752423413381,0.8647887323943662,
