Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_Precision,Val_Precision,Test_Precision,Train_Recall,Val_Recall,Test_Recall,Best_Epoch
1,1.0,0.9731182795698925,0.5517857142857143,1.0,0.9790794979079498,0.6435331230283912,0.9999999999999999,0.997321489966181,0.6878783502863295,1.0,0.9590163934426229,0.576271186440678,1.0,1.0,0.7285714285714285,89.0
2,1.0,0.9946236559139785,0.5821428571428571,1.0,0.9957446808510638,0.670846394984326,1.0,0.9984994248551212,0.7236263702594377,1.0,0.9915254237288136,0.5977653631284916,1.0,1.0,0.7642857142857142,48.0
3,0.9986522911051212,0.9795974634684312,0.5547619047619048,0.9989350372736954,0.9830508474576272,0.65,1.0,0.9974205887939225,0.768288943534928,0.997872340425532,0.9747899159663865,0.5777777777777777,1.0,0.9914529914529915,0.7428571428571429,46.0
4,0.9989339019189765,0.9903501516404742,0.5553571428571429,0.9989327641408752,0.9914529914529915,0.6477987421383647,1.0,0.9981490847136001,0.7494147058637661,1.0,0.9914529914529915,0.5786516853932584,0.997867803837953,0.9914529914529915,0.7357142857142858,49.0
5,1.0,0.9915254237288136,0.5684523809523809,1.0,0.9914529914529915,0.6517571884984026,1.0,0.9996488715198993,0.7208539727797891,1.0,1.0,0.5895953757225434,1.0,0.9830508474576272,0.7285714285714285,59.0
Average,0.9995172386048197,0.9858429948643181,0.5625,0.9995735602829141,0.9881562018245248,0.652787089729897,1.0,0.9982078919697448,0.7300124685448501,0.9995744680851064,0.983356944918163,0.5840122776925498,0.9995735607675906,0.9931913660727221,0.74,
