Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_Precision,Val_Precision,Test_Precision,Train_Recall,Val_Recall,Test_Recall,Best_Epoch
1,0.8824271079590229,0.8569094304388423,0.73125,0.8876651982378855,0.8653061224489796,0.7938461538461539,0.9538121990436071,0.94016566534556,0.8476989020669801,0.9200913242009132,0.8907563025210085,0.712707182320442,0.8574468085106383,0.8412698412698413,0.8958333333333334,99.0
2,0.898559045367556,0.8370681605975724,0.6215277777777778,0.8993288590604027,0.8416666666666667,0.7018633540372671,0.9681747383500043,0.9231698662165425,0.7426590740693882,0.9481132075471698,0.8859649122807017,0.6348314606741573,0.8553191489361702,0.8015873015873016,0.7847222222222222,98.0
3,0.8823426770235281,0.8688141923436041,0.648611111111111,0.8808172531214529,0.8790322580645161,0.7463556851311953,0.9659778227418299,0.9428566765481012,0.8110220989427464,0.9440389294403893,0.8934426229508197,0.6432160804020101,0.825531914893617,0.8650793650793651,0.8888888888888888,99.0
4,0.8521839468647979,0.842436974789916,0.66875,0.8327228327228328,0.821917808219178,0.7094594594594594,0.9662598543161789,0.9615113429292008,0.8186558238783833,0.9770773638968482,0.967741935483871,0.6907894736842105,0.725531914893617,0.7142857142857143,0.7291666666666666,99.0
5,0.8481893837156995,0.8025,0.6430555555555555,0.8374851720047449,0.7619047619047619,0.6825938566552902,0.9653618005834677,0.932372569613046,0.7385527164067973,0.9413333333333334,0.975609756097561,0.6711409395973155,0.7542735042735043,0.625,0.6944444444444444,94.0
Average,0.8727404321861207,0.841545751633987,0.662638888888889,0.8676038630294638,0.8339655234608205,0.7268237018258732,0.9639172830070176,0.9400152241304902,0.791717723072859,0.9461308316837307,0.9227031058667924,0.670537027335627,0.8036206583015094,0.7694444444444445,0.798611111111111,
