Fold,Train_Accuracy,Val_Accuracy,Test_Accuracy,Train_F1,Val_F1,Test_F1,Train_AUCPR,Val_AUCPR,Test_AUCPR,Train_precision,Val_precision,Test_precision,Train_recall,Val_recall,Test_recall
1,0.6506493506493507,0.5505050505050505,0.5643939393939394,0.6529968454258674,0.1834862385321101,0.4086021505376344,0.8684540943364312,0.868158096122287,0.40326080847208934,0.8697478991596639,1.0,0.3877551020408163,0.5227272727272727,0.10101010101010101,0.4318181818181818
2,0.6407962604771116,0.5303030303030303,0.5997474747474747,0.6499215070643642,0.1142857142857143,0.4646464646464646,0.8524612112418244,0.8533608733839936,0.3937255443721987,0.8589211618257261,1.0,0.41818181818181815,0.5227272727272727,0.06060606060606061,0.5227272727272727
3,0.6013056092843327,0.5903318903318904,0.5037878787878788,0.628125,0.6163522012578616,0.11320754716981131,0.8448563225457675,0.8138593174456452,0.3519755108884821,0.8237704918032787,0.8166666666666667,0.3333333333333333,0.5075757575757576,0.494949494949495,0.06818181818181818
4,0.5545615731785944,0.6173160173160173,0.5189393939393939,0.6752136752136753,0.6976744186046511,0.47777777777777775,0.8391751776942469,0.8590716253095326,0.37268020807411595,0.7745098039215687,0.821917808219178,0.3161764705882353,0.5984848484848485,0.6060606060606061,0.9772727272727273
5,0.626611863313991,0.5694083694083694,0.5290404040404041,0.6458658346333852,0.6781609195402297,0.125,0.8453870902412038,0.7819936355122006,0.3612432208771882,0.8448979591836735,0.7866666666666666,0.75,0.5227272727272727,0.5959595959595959,0.06818181818181818
Average,0.6147849313806761,0.5715728715728716,0.5431818181818182,0.6504245724674584,0.4579918984441134,0.31784678802633765,0.8500667792118947,0.8352887095547319,0.37657705853681483,0.8343694631787821,0.8850502283105023,0.4410893448288406,0.5348484848484848,0.3717171717171717,0.4136363636363637
